string,case,gender,number,value,order,num_class,scale
септентригинтиллионные,nominative,,plural,1E+114,114,ordinal,True
септентригинтиллионного,genetive,masculine,singular,1E+114,114,ordinal,True
септентригинтиллионной,genetive,feminine,singular,1E+114,114,ordinal,True
септентригинтиллионного,genetive,neuter,singular,1E+114,114,ordinal,True
септентригинтиллионных,genetive,,plural,1E+114,114,ordinal,True
септентригинтиллионному,dative,masculine,singular,1E+114,114,ordinal,True
септентригинтиллионной,dative,feminine,singular,1E+114,114,ordinal,True
септентригинтиллионному,dative,neuter,singular,1E+114,114,ordinal,True
септентригинтиллионним,dative,,plural,1E+114,114,ordinal,True
септентригинтиллионный септентригинтиллионного,accusative,masculine,singular,1E+114,114,ordinal,True
септентригинтиллионную,accusative,feminine,singular,1E+114,114,ordinal,True
септентригинтиллионное,accusative,neuter,singular,1E+114,114,ordinal,True
септентригинтиллионные септентригинтиллионных,accusative,,plural,1E+114,114,ordinal,True
септентригинтиллионным,instrumental,masculine,singular,1E+114,114,ordinal,True
септентригинтиллионной,instrumental,feminine,singular,1E+114,114,ordinal,True
септентригинтиллионным,instrumental,neuter,singular,1E+114,114,ordinal,True
септентригинтиллионными,instrumental,,plural,1E+114,114,ordinal,True
септентригинтиллионном,prepositional,masculine,singular,1E+114,114,ordinal,True
септентригинтиллионной,prepositional,feminine,singular,1E+114,114,ordinal,True
септентригинтиллионном,prepositional,neuter,singular,1E+114,114,ordinal,True
септентригинтиллионных,prepositional,,plural,1E+114,114,ordinal,True
октотригинтиллион,nominative,,singular,1E+117,117,cardinal,True
октотригинтиллионы,nominative,,plural,1E+117,117,cardinal,True
октотригинтиллиона,genetive,,singular,1E+117,117,cardinal,True
октотригинтиллионов,genetive,,plural,1E+117,117,cardinal,True
октотригинтиллиону,dative,,singular,1E+117,117,cardinal,True
октотригинтиллионам,dative,,plural,1E+117,117,cardinal,True
октотригинтиллион,accusative,,singular,1E+117,117,cardinal,True
октотригинтиллионы,accusative,,plural,1E+117,117,cardinal,True
октотригинтиллионом,instrumental,,singular,1E+117,117,cardinal,True
октотригинтиллионами,instrumental,,plural,1E+117,117,cardinal,True
октотригинтиллионе,prepositional,,singular,1E+117,117,cardinal,True
октотригинтиллионах,prepositional,,plural,1E+117,117,cardinal,True
октотригинтиллионный,nominative,masculine,singular,1E+117,117,ordinal,True
октотригинтиллионная,nominative,feminine,singular,1E+117,117,ordinal,True
октотригинтиллионное,nominative,neuter,singular,1E+117,117,ordinal,True
октотригинтиллионные,nominative,,plural,1E+117,117,ordinal,True
октотригинтиллионного,genetive,masculine,singular,1E+117,117,ordinal,True
октотригинтиллионной,genetive,feminine,singular,1E+117,117,ordinal,True
октотригинтиллионного,genetive,neuter,singular,1E+117,117,ordinal,True
октотригинтиллионных,genetive,,plural,1E+117,117,ordinal,True
октотригинтиллионному,dative,masculine,singular,1E+117,117,ordinal,True
октотригинтиллионной,dative,feminine,singular,1E+117,117,ordinal,True
октотригинтиллионному,dative,neuter,singular,1E+117,117,ordinal,True
октотригинтиллионним,dative,,plural,1E+117,117,ordinal,True
октотригинтиллионный октотригинтиллионного,accusative,masculine,singular,1E+117,117,ordinal,True
октотригинтиллионную,accusative,feminine,singular,1E+117,117,ordinal,True
октотригинтиллионное,accusative,neuter,singular,1E+117,117,ordinal,True
октотригинтиллионные октотригинтиллионных,accusative,,plural,1E+117,117,ordinal,True
октотригинтиллионным,instrumental,masculine,singular,1E+117,117,ordinal,True
октотригинтиллионной,instrumental,feminine,singular,1E+117,117,ordinal,True
октотригинтиллионным,instrumental,neuter,singular,1E+117,117,ordinal,True
октотригинтиллионными,instrumental,,plural,1E+117,117,ordinal,True
октотригинтиллионном,prepositional,masculine,singular,1E+117,117,ordinal,True
октотригинтиллионной,prepositional,feminine,singular,1E+117,117,ordinal,True
октотригинтиллионном,prepositional,neuter,singular,1E+117,117,ordinal,True
октотригинтиллионных,prepositional,,plural,1E+117,117,ordinal,True
новемтригинтиллион,nominative,,singular,1E+120,120,cardinal,True
новемтригинтиллионы,nominative,,plural,1E+120,120,cardinal,True
новемтригинтиллиона,genetive,,singular,1E+120,120,cardinal,True
новемтригинтиллионов,genetive,,plural,1E+120,120,cardinal,True
новемтригинтиллиону,dative,,singular,1E+120,120,cardinal,True
новемтригинтиллионам,dative,,plural,1E+120,120,cardinal,True
новемтригинтиллион,accusative,,singular,1E+120,120,cardinal,True
новемтригинтиллионы,accusative,,plural,1E+120,120,cardinal,True
новемтригинтиллионом,instrumental,,singular,1E+120,120,cardinal,True
новемтригинтиллионами,instrumental,,plural,1E+120,120,cardinal,True
новемтригинтиллионе,prepositional,,singular,1E+120,120,cardinal,True
новемтригинтиллионах,prepositional,,plural,1E+120,120,cardinal,True
новемтригинтиллионный,nominative,masculine,singular,1E+120,120,ordinal,True
новемтригинтиллионная,nominative,feminine,singular,1E+120,120,ordinal,True
новемтригинтиллионное,nominative,neuter,singular,1E+120,120,ordinal,True
новемтригинтиллионные,nominative,,plural,1E+120,120,ordinal,True
новемтригинтиллионного,genetive,masculine,singular,1E+120,120,ordinal,True
новемтригинтиллионной,genetive,feminine,singular,1E+120,120,ordinal,True
новемтригинтиллионного,genetive,neuter,singular,1E+120,120,ordinal,True
новемтригинтиллионных,genetive,,plural,1E+120,120,ordinal,True
новемтригинтиллионному,dative,masculine,singular,1E+120,120,ordinal,True
новемтригинтиллионной,dative,feminine,singular,1E+120,120,ordinal,True
новемтригинтиллионному,dative,neuter,singular,1E+120,120,ordinal,True
новемтригинтиллионним,dative,,plural,1E+120,120,ordinal,True
новемтригинтиллионный новемтригинтиллионного,accusative,masculine,singular,1E+120,120,ordinal,True
новемтригинтиллионную,accusative,feminine,singular,1E+120,120,ordinal,True
новемтригинтиллионное,accusative,neuter,singular,1E+120,120,ordinal,True
новемтригинтиллионные новемтригинтиллионных,accusative,,plural,1E+120,120,ordinal,True
новемтригинтиллионным,instrumental,masculine,singular,1E+120,120,ordinal,True
новемтригинтиллионной,instrumental,feminine,singular,1E+120,120,ordinal,True
новемтригинтиллионным,instrumental,neuter,singular,1E+120,120,ordinal,True
новемтригинтиллионными,instrumental,,plural,1E+120,120,ordinal,True
новемтригинтиллионном,prepositional,masculine,singular,1E+120,120,ordinal,True
новемтригинтиллионной,prepositional,feminine,singular,1E+120,120,ordinal,True
новемтригинтиллионном,prepositional,neuter,singular,1E+120,120,ordinal,True
новемтригинтиллионных,prepositional,,plural,1E+120,120,ordinal,True
квадрагинтиллион,nominative,,singular,1E+123,123,cardinal,True
квадрагинтиллионы,nominative,,plural,1E+123,123,cardinal,True
квадрагинтиллиона,genetive,,singular,1E+123,123,cardinal,True
квадрагинтиллионов,genetive,,plural,1E+123,123,cardinal,True
квадрагинтиллиону,dative,,singular,1E+123,123,cardinal,True
квадрагинтиллионам,dative,,plural,1E+123,123,cardinal,True
квадрагинтиллион,accusative,,singular,1E+123,123,cardinal,True
